danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,popularity,explicit,id,name,release_date,artists,available_markets,tempo,loudness,duration_min
0.711,0.882,6,0,0.0291,0.0782,0.0,0.15,0.8909999999999999,0.32,0,2lpHMnZirKDBWUVEaFsjHP,Bu Böyle,2010-06-02,['Sertab Erener'],0.9873417721518988,4,6,5
0.394,0.613,9,0,0.0565,0.237,3.5000000000000016e-06,0.111,0.192,0.51,0,7rrh4xOcRcW2OM75Nj3GPv,Aşk,1999-03-24,['Sertab Erener'],1.0,5,4,4
0.422,0.33,3,0,0.037000000000000005,0.37,0.0,0.12,0.385,0.28,0,12Eoso0SHEG6yJfAIVltMo,Belki De Dönerim - Emre Kula Akustik Versiyon,2018-12-06,['Sertab Erener'],0.9873417721518988,6,2,4
0.7879999999999999,0.655,7,0,0.0497,0.381,0.0,0.29100000000000004,0.581,0.3,0,2VIfohaou1TmRDw4pXs6mc,Koparılan Çiçekler,2010-06-02,['Sertab Erener'],0.9873417721518988,2,5,4
0.636,0.436,8,0,0.0386,0.703,0.0,0.279,0.308,0.28,0,3C9kVfEHBqFQYAvFnVxJFd,Açık Adres - Akustik,2010-06-02,['Sertab Erener'],0.9873417721518988,3,5,5
0.4920000000000001,0.637,8,1,0.0974,0.233,0.0,0.11699999999999999,0.642,0.4,0,6pqlV8O6692dOVcOyN8QUK,Mağlubiyet,2016-04-01,"['Oguzhan Ugur', 'Murat Dalkılıç']",1.0,5,1,3
0.6890000000000001,0.929,9,1,0.0657,0.0519,0.0,0.212,0.56,0.39,0,6P58BYQD9HAGv8jVSGtXqT,Biyolojik Unsur,2015-09-18,['Oguzhan Ugur'],1.0,4,6,3
0.524,0.8640000000000001,11,1,0.0843,0.127,0.0,0.16699999999999998,0.725,0.38,0,3pJ7x1v4Rdq1VS4Ksuv84B,Terbiyesizim,2012-09-21,['Oguzhan Ugur'],1.0,1,6,4
0.614,0.9159999999999999,7,1,0.0766,0.0969,0.0,0.483,0.7609999999999999,0.33,0,6ljMElISnqdfktORI8IWo9,Panpa,2012-09-21,['Oguzhan Ugur'],1.0,2,6,3
0.7120000000000001,0.851,10,1,0.11900000000000001,0.3670000000000001,0.0,0.102,0.735,0.32,0,6wzExPGVFYVc9WcXvjLX5u,Soğan Ekmek,2012-09-21,['Oguzhan Ugur'],1.0,2,6,3
0.597,0.691,2,0,0.052000000000000005,0.3,0.0,0.39399999999999996,0.632,0.32,0,2GqWrSiohGNz48c8fmvxmc,Gereksizse Söndür,2012-09-21,['Oguzhan Ugur'],1.0,2,5,4
0.57,0.852,9,0,0.152,0.0806,0.0,0.11900000000000001,0.7559999999999999,0.3,0,2uOtsuPRc41n361g2G4Gml,Tın,2012-09-21,['Oguzhan Ugur'],1.0,2,6,3
0.5429999999999999,0.64,10,1,0.0398,0.0596,0.0,0.275,0.5489999999999999,0.09,0,6UYEn5BHhG1fsddPrZsaLx,Bana Bunu Yapma,2017-03-27,['Oguzhan Ugur'],0.9873417721518988,6,4,3
0.45,0.6729999999999999,2,0,0.0537,0.16699999999999998,8.21e-06,0.11599999999999999,0.207,0.29,0,6eMQS4CDgOMEMQzhCU64ql,Di Aslında,2012-09-21,['Oguzhan Ugur'],1.0,1,5,3
0.488,0.5489999999999999,7,0,0.0367,0.7,0.00101,0.105,0.496,0.29,0,7tDhRsSYoDQWLr7QYEgEUR,İstemiyorum,2013-11-26,['Oguzhan Ugur'],1.0,6,3,5
0.28800000000000003,0.454,4,0,0.0369,0.585,0.882,0.177,0.0792,0.55,0,5EzGOkUwkRUXYAyvjlEHah,True Sorry,2013-11-05,['Ibrahim Maalouf'],1.0,6,5,5
0.369,0.206,5,1,0.0304,0.97,0.6629999999999999,0.14,0.29600000000000004,0.52,0,1ohoaGnztWcfczuRDceRdn,Doubts 2,2012-11-04,['Ibrahim Maalouf'],1.0,3,1,5
0.443,0.585,0,1,0.0407,0.546,0.87,0.0856,0.119,0.52,0,67T58XZZvKtjfzUd8rvedH,S3NS,2019-09-27,['Ibrahim Maalouf'],1.0,4,5,5
0.463,0.672,8,0,0.0498,0.728,0.743,0.0993,0.522,0.51,0,4MOCTiC5mMrJuhLFSNjiIM,Una Rosa Blanca,2019-09-27,"['Ibrahim Maalouf', 'Harold López-Nussa']",1.0,1,6,6
0.26,0.218,7,0,0.0353,0.6729999999999999,0.942,0.116,0.0547,0.49,0,0Sy2FEb4SM0EEZZPCZTolt,Beirut,2011-10-26,['Ibrahim Maalouf'],1.0,1,3,11
0.464,0.117,9,0,0.0355,0.935,0.0,0.0863,0.168,0.48,0,4jKlBU99mzdOXjI0hwuN8A,Laissez-moi danser,2017-11-17,"['Ibrahim Maalouf', 'Izïa']",0.9746835443037974,6,1,4
0.319,0.441,9,0,0.0358,0.0171,0.00911,0.132,0.154,0.47,0,6cgH0eZr4yUwlmuf299iim,Red & Black Light,2015-09-25,['Ibrahim Maalouf'],1.0,6,4,4
0.735,0.257,3,1,0.0596,0.764,0.0,0.336,0.468,0.47,0,0ik9ZRMOJjA9GK2QCcuVXj,J'attendrai,2017-11-17,"['Ibrahim Maalouf', 'Melody Gardot']",0.9746835443037974,5,1,4
0.236,0.369,4,0,0.031,0.875,0.915,0.0707,0.124,0.47,0,4dmpNeoiu2E3MJQGBSF8QW,Will Soon Be a Woman,2011-10-26,['Ibrahim Maalouf'],1.0,1,2,6
0.735,0.319,5,0,0.0443,0.331,0.0,0.0907,0.5920000000000001,0.44,0,4ZtZuAyotyXxdoXsN3XijS,Paroles paroles,2017-11-17,"['Ibrahim Maalouf', '-M-', 'Monica Bellucci']",0.9746835443037974,5,4,4
0.586,0.89,11,0,0.0369,0.012,0.0050799999999999994,0.114,0.426,0.44,0,5UV2oqgMXvlkOvvtK3aT7f,Bir Derdim Var,2004-04-16,['mor ve ötesi'],1.0,3,6,3
0.537,0.877,9,1,0.0358,0.0183,7.97e-05,0.22,0.649,0.38,0,3ZkA3JnqluUWzwr64BBkl4,Cambaz,2004-04-16,['mor ve ötesi'],1.0,5,6,4
0.467,0.695,2,0,0.026000000000000002,0.00118,1.39e-05,0.19,0.314,0.35,0,18K55OneX9jdsCiUddsWAp,Araf,2010-05-06,['mor ve ötesi'],1.0,2,3,4
0.4920000000000001,0.866,11,0,0.0342,0.000449,0.00648,0.17800000000000002,0.632,0.33,0,5DbtYgRjkUIapSm2Ilr81D,Oyunbozan,2012-12-17,['mor ve ötesi'],1.0,4,4,5
0.48100000000000004,0.8440000000000001,6,0,0.0388,0.0021,0.000156,0.3720000000000001,0.43,0.31,0,3ZdRy14fxIYjeC0q3sflZ1,Sultan-ı Yegâh,2018-03-24,['mor ve ötesi'],1.0,1,2,4
0.616,0.376,2,0,0.0239,0.524,0.0008210000000000001,0.0831,0.0883,0.34,0,3kqHgBc6kh4R6iUaazvVoo,Küçük Sevgilim,2006-05-05,['mor ve ötesi'],1.0,2,1,4
0.33,0.789,11,0,0.0562,0.0375,0.0193,0.799,0.0856,0.27,0,0IGAXCD6NlQlNSvuptbjxR,Bir Derdim Var - Canlı Senfonik,2018-12-28,['mor ve ötesi'],1.0,3,2,4
0.494,0.735,4,1,0.0312,0.000327,0.00277,0.2,0.17800000000000002,0.27,0,6vB3dkbTERT1L4vXm5IZJn,Sevda Çiçeği,2004-04-16,['mor ve ötesi'],1.0,3,5,4
0.43,0.9159999999999999,4,0,0.057999999999999996,0.0357,0.0,0.17300000000000001,0.449,0.29,0,3eEmeP2ydpJDtl0tY91t8Y,Deli,2008-11-24,['mor ve ötesi'],1.0,1,6,3
0.456,0.8590000000000001,2,1,0.035,0.0812,9.7e-05,0.135,0.956,0.19,0,1CV8rOZEAkMswsfyOBIrW6,Güneye Giderken,2016-12-20,['mor ve ötesi'],1.0,6,2,4
0.695,0.762,0,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,0.95,0,21jGcNKet2qwijlDFuPiPb,Circles,2019-09-06,['Post Malone'],1.0,4,5,4
0.585,0.52,5,0,0.0712,0.124,7.01e-05,0.131,0.129,0.88,1,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),2018-04-27,"['Post Malone', '21 Savage']",1.0,6,2,4
0.5479999999999999,0.653,5,1,0.081,0.456,0.0,0.103,0.163,0.87,1,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),2019-09-06,"['Post Malone', 'Young Thug']",1.0,6,5,3
0.8290000000000001,0.539,11,0,0.208,0.136,1.78e-06,0.103,0.388,0.87,1,7xQAfvXzm3AkraOtGPWIZg,Wow.,2019-09-06,['Post Malone'],1.0,2,1,2
0.755,0.522,2,1,0.0575,0.5329999999999999,0.0,0.0685,0.925,0.84,0,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,2019-09-06,"['Post Malone', 'Swae Lee']",1.0,1,4,3
0.68,0.578,10,1,0.04,0.331,0.0,0.135,0.341,0.86,1,7dt6x5M1jzdTEt8oCbisTK,Better Now,2018-04-27,['Post Malone'],1.0,5,2,4
0.556,0.5379999999999999,8,0,0.0382,0.0689,0.0,0.196,0.29100000000000004,0.85,1,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,2016-12-09,['Post Malone'],1.0,5,3,4
0.63,0.804,6,1,0.0363,0.215,0.0,0.253,0.4920000000000001,0.83,1,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,2016-12-09,"['Post Malone', 'Quavo']",1.0,4,5,4
0.499,0.8,1,0,0.0502,0.0906,0.0,0.147,0.272,0.83,0,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2019-09-06,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']",1.0,5,6,4
0.542,0.674,6,1,0.21,0.0588,0.0,0.0955,0.667,0.83,1,0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),2019-09-06,"['Post Malone', 'DaBaby']",1.0,1,5,3
0.748,0.903,5,0,0.0334,0.0917,0.0,0.305,0.65,0.45,0,3hbIYwZdRwBuBdXwKfwOg6,Geliyorum Yanına,2019-08-09,['Hadise'],0.9873417721518988,2,6,3
0.7440000000000001,0.7859999999999999,7,0,0.0378,0.244,0.0,0.0844,0.812,0.41,0,3CD4sxye4VwBnr9sbuHghO,Aşk Dediğin,2017-07-07,['Hadise'],0.9873417721518988,3,3,4
0.755,0.8340000000000001,6,0,0.0662,0.00509,0.0,0.18,0.5579999999999999,0.45,0,0I8oQaAdhVgx19qXiVKDuI,Sıfır Tolerans,2017-07-07,['Hadise'],0.9873417721518988,2,4,4
0.835,0.5539999999999999,6,1,0.0585,0.0554,3.71e-05,0.23,0.8340000000000001,0.33,0,39rkZXX9ATB0uSzWubwlaX,Aşk Kaç Beden Giyer,2011-04-12,['Hadise'],0.9873417721518988,2,2,3
0.779,0.8290000000000001,6,0,0.0501,0.00748,2.3e-06,0.0546,0.506,0.38,0,4BhYkM43YG7CsXfSHmWKRJ,Sıfır Tolerans - Mahmut Orhan Remix,2017-07-07,['Hadise'],0.9873417721518988,2,4,5
0.6809999999999999,0.809,6,1,0.35,0.0677,1.4400000000000001e-05,0.114,0.449,0.31,0,79mxN61Rhw4zAuvWLehld3,Stir Me Up,2009,['Hadise'],0.9873417721518988,6,5,3
0.733,0.368,3,1,0.059000000000000004,0.601,0.0,0.0904,0.652,0.43,0,7qfbI466ExVl8mqYiTbdSg,Visal (Akustik),2013-03-14,['Hadise'],1.0,3,1,3
0.818,0.802,4,0,0.0902,0.214,0.00010700000000000001,0.0683,0.847,0.11,0,38V33PKk0haIkWEKvAr1Qh,Deli Oğlan,2008,['Hadise'],0.9873417721518988,1,5,3
0.747,0.9670000000000001,5,1,0.0561,0.133,2.54e-05,0.0831,0.8740000000000001,0.26,0,3SxMoYjub3X3q5hJm9ZPyM,Düm Tek Tek,2009,['Hadise'],0.9873417721518988,2,6,3
0.855,0.732,2,1,0.132,0.0946,2.27e-06,0.0419,0.321,0.4,0,5g0SMxrZhmqBfqYKv4aohh,Biz Burdayız,2012-05-31,['Hadise'],1.0,1,4,3
0.62,0.645,11,0,0.0345,0.255,0.00201,0.0781,0.883,0.72,0,5DJEXxOutnFD5GEUVk88yE,Kazılı Kuyum,2020-01-10,['Yüzyüzeyken Konuşuruz'],1.0,1,5,3
0.557,0.6829999999999999,9,0,0.0471,0.562,0.897,0.107,0.5429999999999999,0.69,0,11PO9iu6PtpgL1JK4QNUEJ,Dinle Beni Bi',2018-02-23,['Yüzyüzeyken Konuşuruz'],1.0,1,4,2
0.605,0.519,2,0,0.0322,0.3720000000000001,0.0947,0.0711,0.105,0.68,0,7zn6VQuPR6aCLPRcZAA89R,Ölsem Yeridir,2019-04-26,['Yüzyüzeyken Konuşuruz'],1.0,6,6,4
0.5670000000000001,0.626,7,0,0.0519,0.219,0.966,0.108,0.625,0.65,0,23KSyhPMqyUVrrLo300YiW,Ne Farkeder,2017-03-16,['Yüzyüzeyken Konuşuruz'],1.0,1,4,3
0.536,0.462,9,0,0.0369,0.565,0.88,0.154,0.319,0.65,0,7DarbtpxRUG5POF3ifwu61,Bodrum,2018-02-23,['Yüzyüzeyken Konuşuruz'],1.0,1,1,4
0.484,0.6890000000000001,9,0,0.0568,0.504,0.285,0.103,0.516,0.64,0,5xOAQ5o5mPI2FZZEOu1NZL,Boş Gemiler,2018-08-31,['Yüzyüzeyken Konuşuruz'],1.0,1,4,4
0.618,0.787,7,1,0.0514,0.016,0.873,0.172,0.5379999999999999,0.62,0,2IBoAGhwtoBwp0RD2kb9Kb,Esen,2018-02-23,['Yüzyüzeyken Konuşuruz'],1.0,1,6,3
0.601,0.5329999999999999,0,1,0.0271,0.672,0.621,0.173,0.514,0.6,0,6WWWxMoe1w971lhmidgnCM,Uykusuz ve Dengesiz,2018-02-23,['Yüzyüzeyken Konuşuruz'],1.0,2,4,4
0.604,0.568,0,0,0.0289,0.513,0.7859999999999999,0.581,0.28800000000000003,0.6,0,7ouMGV7ScnMUGXKFGAGjXe,Sandal,2018-02-23,['Yüzyüzeyken Konuşuruz'],1.0,2,3,5
0.579,0.472,0,0,0.0367,0.47,0.00433,0.0927,0.517,0.29,0,5e9UF7aybrpDps5ckQwKwG,Ateş Edecek Misin?,2013-09-27,['Yüzyüzeyken Konuşuruz'],0.9873417721518988,6,1,5
0.536,0.544,5,0,0.0333,0.546,5.79e-06,0.0834,0.11,0.62,0,4TjX6QIQVSD3j2VAxlR2wa,Seni Kendime Sakladım,2005-07-04,['Duman'],1.0,5,1,4
0.627,0.5379999999999999,2,1,0.0246,0.45899999999999996,0.0,0.12300000000000001,0.204,0.62,0,4uqlFpMPTKO6uAsX6qvK0l,Her Şeyi Yak,2002-10-16,['Duman'],1.0,2,4,5
0.741,0.441,4,1,0.0303,0.361,0.0,0.275,0.6759999999999999,0.62,0,0NeO8RLuVdFRigkKhjBgbT,Aman Aman,2005-07-04,['Duman'],1.0,3,5,4
0.475,0.85,11,0,0.0405,0.00865,5.85e-05,0.315,0.597,0.61,0,6jo5kjABNphNwXQ8ZyOLtZ,Bu Akşam,2002-10-16,['Duman'],1.0,6,4,3
0.775,0.43799999999999994,4,1,0.0333,0.0298,0.001,0.0415,0.643,0.61,0,2sLAykCWyB1VA5hXDjU59T,Senden Daha Güzel,2010-07-06,['Duman'],1.0,1,6,4
0.589,0.726,9,1,0.0444,0.28300000000000003,0.0,0.0875,0.8170000000000001,0.59,0,43tIlj5mqSjV4DPuDRb5NQ,Köprüaltı,1999-11-05,['Duman'],1.0,6,5,5
0.564,0.47200000000000003,4,1,0.0244,0.0918,0.0,0.158,0.33799999999999997,0.59,0,03FeHgtPLgBfBqKD3J3b4E,Kırmış Kalbini,2002-10-16,['Duman'],1.0,1,2,5
0.445,0.455,11,0,0.0261,0.114,0.004520000000000001,0.174,0.23199999999999998,0.58,0,7x76RN4ZCsw5DxT8LOmexq,Bal,2002-10-16,['Duman'],1.0,2,1,5
0.561,0.62,2,0,0.0273,0.0103,0.00928,0.474,0.47700000000000004,0.35,0,4wFjyPcfGWGYMwnztbzEQd,Öyle Dertli,2013-09-12,['Duman'],0.9873417721518988,2,6,5
0.5660000000000001,0.563,0,0,0.0243,0.0279,0.000638,0.209,0.355,0.58,0,3Cy35QXC9KNPtpoV4gh8Ve,Ah,2002-10-16,['Duman'],1.0,1,4,5
0.8909999999999999,0.894,4,0,0.145,0.0466,0.000244,0.161,0.6709999999999999,0.84,1,1K7WzjKDcDdVbKNGrB0gej,Rave de Favela (feat. BEAM),2020-02-15,"['MC Lan', 'Major Lazer', 'Anitta', 'BEAM']",1.0,6,4,3
0.795,0.885,8,1,0.0713,0.0375,0.006379999999999999,0.292,0.46,0.76,0,1RKZvaLj3UPhGjZkaIrFm7,Que Calor (feat. J Balvin & El Alfa),2019-09-11,"['Major Lazer', 'J Balvin', 'El Alfa', 'Diplo']",0.16455696202531644,6,5,3
0.57,0.585,8,1,0.251,0.128,0.000105,0.111,0.378,0.76,0,0Z26mbSHJ1dkUu7g9DDgif,Trigger,2019-10-24,"['Major Lazer', 'Khalid', 'Death Stranding: Timefall', 'Diplo']",1.0,3,1,3
0.723,0.809,7,0,0.0625,0.00346,0.00123,0.565,0.274,0.73,0,1Lim1Py7xBgbAkAys3AGAG,Lean On,2015-11-27,"['Major Lazer', 'MØ', 'DJ Snake']",0.06329113924050632,3,6,3
0.6579999999999999,0.765,11,0,0.0469,0.0471,1.02e-05,0.0936,0.222,0.67,0,0oB9964bp22Bmok0Dmxlzb,Lay Your Head On Me (feat. Marcus Mumford),2020-03-26,"['Major Lazer', 'Marcus Mumford', 'Diplo']",0.012658227848101266,6,1,3
0.747,0.877,9,0,0.0664,0.0375,0.000833,0.233,0.752,0.68,0,500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,2015-11-27,"['Major Lazer', 'Nyla', 'Fuse ODG']",0.06329113924050632,4,5,3
0.608,0.7979999999999999,6,0,0.0432,0.0736,0.0,0.156,0.501,0.68,0,7zsXy7vlHdItvUSH8EwQss,Cold Water,2016-07-22,"['Major Lazer', 'Justin Bieber', 'MØ']",0.0379746835443038,3,3,3
0.647,0.732,2,1,0.0891,0.0846,0.0,0.597,0.5479999999999999,0.68,0,6tgEc2O1uFHcZDKPoo6PC8,ALREADY,2019-07-19,"['Beyoncé', 'Shatta Wale', 'Major Lazer']",1.0,1,2,4
0.69,0.7070000000000001,11,1,0.276,0.125,3.36e-06,0.237,0.6809999999999999,0.67,0,1HBrxfreCZDstJMYVzgRPM,Evapora,2019-11-08,"['IZA', 'Ciara', 'Major Lazer']",1.0,4,4,2
0.8190000000000001,0.759,10,0,0.147,0.0196,6.53e-06,0.0613,0.88,0.58,0,3j9o0zUoyGNXkijNSyRyBI,Watch Out For This (Bumaye),2013-04-16,"['Major Lazer', 'Busy Signal', 'The Flexican', 'FS Green']",0.4430379746835443,4,5,4
0.43799999999999994,0.805,8,1,0.0624,0.00255,5.6899999999999994e-05,0.0842,0.564,0.77,0,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,1968-10-25,['Jimi Hendrix'],1.0,3,5,4
0.5329999999999999,0.905,2,1,0.0754,0.008759999999999999,0.578,0.0698,0.486,0.72,0,0wJoRiX5K5BxlqZTolB2LD,Purple Haze,1967-05-12,['Jimi Hendrix'],0.9746835443037974,3,6,3
0.34600000000000003,0.768,9,1,0.0377,0.00603,0.38,0.0244,0.532,0.71,0,0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,1967-05-12,['Jimi Hendrix'],0.9746835443037974,6,6,4
0.515,0.534,6,1,0.0768,0.18100000000000002,0.00278,0.0547,0.426,0.7,0,1Eolhana7nKHYpcYpdVcT5,Little Wing,1967-12-01,['Jimi Hendrix'],1.0,1,3,2
0.214,0.91,8,1,0.389,0.48,0.00839,0.0517,0.447,0.67,0,2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return),1968-10-25,['Jimi Hendrix'],1.0,6,5,5
0.499,0.495,5,1,0.0501,0.348,0.0286,0.2,0.33899999999999997,0.64,0,5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,1967-05-12,['Jimi Hendrix'],0.9746835443037974,2,1,3
0.507,0.847,1,0,0.0411,0.0751,0.237,0.3720000000000001,0.5660000000000001,0.62,0,23MrkN7g6Q5U7GLIxNHN1B,Foxey Lady,1967-05-12,['Jimi Hendrix'],0.9746835443037974,3,6,3
0.461,0.7140000000000001,11,0,0.313,0.504,0.0171,0.684,0.45399999999999996,0.62,0,3qebSLgUwaEqbwCM5sj5Kh,Castles Made of Sand,1967-12-01,['Jimi Hendrix'],1.0,2,2,3
0.486,0.963,0,0,0.129,0.248,2.39e-06,0.158,0.5329999999999999,0.6,0,1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,1968-10-25,['Jimi Hendrix'],1.0,3,6,2
0.27699999999999997,0.479,5,0,0.0495,0.585,0.0224,0.16,0.483,0.56,0,3XxBSvDZKH5YvZZjTpn6eR,Red House,1967-05-12,['Jimi Hendrix'],0.9746835443037974,1,3,4
0.58,0.125,11,0,0.0482,0.794,0.0,0.171,0.403,0.42,0,45OnzxxdG54d8Vrw9Wu1LB,Yaramızda Kalsın,2018-07-27,['Onur Can Özcan'],1.0,1,4,4
0.513,0.138,8,0,0.106,0.757,0.0,0.106,0.5,0.38,0,0ousxo27tao3eDBEB5X1in,Yalnızlığın Ezgisi,2018-07-27,['Onur Can Özcan'],1.0,6,4,2
0.3670000000000001,0.14800000000000002,8,0,0.0475,0.858,0.0,0.103,0.21600000000000005,0.37,0,24Yl7WQmiTqrb7T7xLGlwE,Hırka,2018-07-27,['Onur Can Özcan'],1.0,1,5,4
0.485,0.153,8,0,0.0408,0.8959999999999999,0.0,0.119,0.173,0.36,0,3Lb6LIggLhBwqi5S4GmQMv,Kibrit,2018-07-27,['Onur Can Özcan'],1.0,6,6,3
0.565,0.14800000000000002,6,0,0.0397,0.92,0.0,0.258,0.24,0.36,0,0SrrvZUjqo1MtUyno4gGhA,İntihaşk,2018-07-27,['Onur Can Özcan'],1.0,2,6,3
0.417,0.121,1,0,0.0428,0.823,0.0,0.123,0.17600000000000002,0.33,0,6riD7Upq3mYBW0c9LLYTIj,Çilingir,2018-07-27,['Onur Can Özcan'],1.0,3,5,3
0.466,0.0739,11,0,0.0675,0.747,0.0,0.131,0.3670000000000001,0.31,0,6TIyHnj43zOakFj8aEfbmh,Çıkmaz Sokak,2019-04-10,['Onur Can Özcan'],1.0,2,6,2
0.413,0.0472,4,0,0.0394,0.904,0.0,0.126,0.309,0.3,0,0Kk7mE7kn6CGIj34LJ3rjT,Hüzün Hoş Geldin,2019-02-14,['Onur Can Özcan'],1.0,3,1,2
0.501,0.145,6,0,0.0488,0.8640000000000001,0.0,0.185,0.391,0.3,0,5j66WqsnY0wXcwQqjjzEVF,Kış Ortasında,2019-02-14,['Onur Can Özcan'],1.0,5,5,2
0.404,0.0518,8,0,0.0576,0.912,0.0,0.27,0.29600000000000004,0.29,0,6Cyh0MGYzUYxsUxIpGnNya,Usul Usul,2019-04-19,['Onur Can Özcan'],1.0,6,1,2
0.612,0.28,0,1,0.0434,0.932,0.0,0.08800000000000001,0.387,0.82,0,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,2012-12-07,['Bruno Mars'],0.9367088607594936,1,1,4
0.853,0.56,1,1,0.0406,0.013000000000000001,0.0,0.0944,0.86,0.82,0,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,['Bruno Mars'],1.0,6,5,3
0.726,0.698,5,1,0.0431,0.049,0.0,0.309,0.867,0.8,0,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,['Bruno Mars'],0.9367088607594936,6,6,4
0.637,0.843,5,1,0.0432,0.0151,0.0,0.0876,0.434,0.8,0,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-10-05,['Bruno Mars'],0.3670886075949367,4,5,4
0.818,0.8029999999999999,1,1,0.0797,0.034,0.0,0.153,0.632,0.78,0,6b8Be6ljOzmkOmFslEb23P,24K Magic,2016-11-17,['Bruno Mars'],1.0,3,6,4
0.8,0.578,4,0,0.0485,0.00381,0.0,0.3670000000000001,0.3670000000000001,0.72,1,2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,2018-12-07,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']",1.0,6,5,3
0.747,0.57,1,1,0.081,0.0642,0.0,0.0832,0.65,0.77,1,0PG9fbaaHFHfre2gUVo7AN,Please Me,2019-02-15,"['Cardi B', 'Bruno Mars']",1.0,6,3,3
0.8740000000000001,0.6920000000000001,5,0,0.0431,0.0412,7.240000000000001e-05,0.324,0.937,0.76,1,55h7vJchibLdUkxdlX3fK7,Treasure,2012-12-07,['Bruno Mars'],0.9367088607594936,4,5,3
0.7040000000000001,0.8590000000000001,5,0,0.0996,0.0185,0.0,0.0215,0.9259999999999999,0.76,0,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,2017-12-20,"['Bruno Mars', 'Cardi B']",1.0,3,6,4
0.706,0.5579999999999999,2,0,0.0593,0.146,0.0,0.11800000000000001,0.22699999999999998,0.75,0,2tJulUYLDKOg9XrtVkMgcJ,Grenade,2010-10-05,['Bruno Mars'],0.3670886075949367,4,2,4
0.355,0.682,10,1,0.147,0.529,0.129,0.123,0.463,0.48,0,5gUaqAYNgO2yclwM5seMFm,Zombi,2019-04-12,['Adamlar'],0.9873417721518988,6,1,4
0.63,0.7090000000000001,9,1,0.0348,0.189,0.0062,0.253,0.33,0.38,0,0d7qHnB6CNvn1UsO5i3ElE,Sarılırım Birine,2019-04-12,['Adamlar'],0.9873417721518988,4,2,7
0.6579999999999999,0.431,4,1,0.0605,0.3720000000000001,0.0,0.161,0.458,0.63,0,4cQSOn9oP0MiM7BgiRngFk,Rüyalarda Buruşmuşum,2016-10-27,['Adamlar'],1.0,3,1,4
0.595,0.532,8,0,0.0242,0.095,0.00014099999999999998,0.118,0.544,0.61,0,3xegx5QZeKRjlLTUN1xfX1,Acının İlacı,2016-10-27,['Adamlar'],1.0,1,1,5
0.552,0.799,4,0,0.0599,0.0501,0.0,0.0935,0.613,0.34,0,5eRKvlw6AA3TfOdAmnBsfm,Koca Yaşlı Şişko Dünya,2014-09-08,['Adamlar'],0.9873417721518988,6,6,4
0.535,0.4970000000000001,3,0,0.0479,0.7959999999999999,1.0800000000000003e-05,0.241,0.365,0.3,0,2XGnLrPaHMdVj2CwGeIYwP,Benden Bana,2019-04-12,['Adamlar'],0.9873417721518988,1,1,5
0.733,0.6459999999999999,4,0,0.039,0.212,2.47e-05,0.117,0.705,0.34,0,3YPitUdhzPVFSFPviAOGq6,Hikaye,2019-04-12,['Adamlar'],0.9873417721518988,2,2,5
0.637,0.687,0,1,0.16,0.252,1.64e-06,0.0911,0.731,0.29,0,2afBt3mq4R4mQBN0CTsxxr,Mavi Ekran,2019-04-12,['Adamlar'],0.9873417721518988,6,2,3
0.483,0.69,7,0,0.102,0.00403,7.200000000000001e-06,0.099,0.502,0.3,0,683ltqisUipmS0hSpWRDb6,Kapısı Kapalı,2014-09-08,['Adamlar'],0.9873417721518988,6,2,5
0.688,0.706,4,0,0.0402,0.422,0.536,0.0988,0.526,0.34,0,6APQqMYvw1gwl1x3zRScTN,Yoruldum,2019-04-12,['Adamlar'],0.9873417721518988,3,1,5
0.5589999999999999,0.345,4,1,0.0459,0.0576,0.000105,0.141,0.45799999999999996,0.81,0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,1991-09-24,['Red Hot Chili Peppers'],1.0,1,1,4
